项目ID,统计行ID,原表名称,产品,省份,月份,期间性质,月产能实物吨,月产能镍吨或纯镍表数值,实物产量吨,镍金属产量或纯镍表产量,品位,原表开工率,原料字段,文件,工作表,行,月份起始列
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2017-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,60
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2017-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,65
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2017-09,原表月度记录,,0,3000,48,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,70
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2017-10,原表月度记录,,0,5000,80,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,75
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2017-11,原表月度记录,,0,5000,80,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,80
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2017-12,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,85
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-01,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,90
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-02,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,95
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-03,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,100
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-04,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,105
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-05,原表月度记录,,0,,,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,110
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-06,原表月度记录,,0,0,0,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,115
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-07,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,120
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-08,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,125
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-09,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,130
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-10,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,135
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-11,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,140
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2018-12,原表月度记录,,0,0,0,0.016,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,145
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,150
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,155
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,160
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,165
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,170
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,175
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,180
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,185
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,190
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,195
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,200
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2019-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,205
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,210
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,215
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,220
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,225
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,230
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,235
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,240
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,245
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,250
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,255
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,260
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2020-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,265
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,270
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,275
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,280
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,285
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,290
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,295
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,300
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,305
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,310
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,315
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,320
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2021-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,325
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,330
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,335
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,340
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,345
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,350
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,355
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,360
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,365
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,370
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,375
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,380
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2022-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,385
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,390
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,395
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,400
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,405
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,410
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,415
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,420
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,425
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,430
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,435
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,440
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2023-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,445
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-01,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,450
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-02,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,455
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-03,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,460
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-04,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,465
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-05,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,470
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-06,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,475
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-07,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,480
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-08,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,485
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-09,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,490
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-10,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,495
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-11,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,500
CN012,N039,营口广大实业有限公司,镍生铁／镍铁,辽宁,2024-12,原表月度记录,,0,,,,,{},明细&汇总-全球镍生铁-月度产量 060426.xlsx,明细-全球镍生铁-月度产量,39,505
