序号,产品,日期,月份,出口商(标准化),出口商(原始),园区,出发港,买家,目的国,到货港,HS,重量(吨),Ni%原文,Ni%(修正),品位来源,Ni金属量(吨),金额USD,USD每实物吨,USD每镍吨,品名,质量标记,数据源,source_row,参考计入重量吨,复核标记,关联客户ID
8930,精炼镍,2025-10-15,2025-10,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,C STEINWEG LOGISTICS TAIWAN CO LTD,"Taiwan, China",Kaohsiung,75021000,150.0342,,99,HS750210 Ni≥99% 产品标准(口径#44),148.53,2258322.28,15052,15204,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,8931,150.0342,,RC032
8931,精炼镍,2025-10-15,2025-10,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,HANSMET CO,South Korea,Incheon,75021000,39.3809,,99,HS750210 Ni≥99% 产品标准(口径#44),38.99,592763.28,15052,15204,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,8932,39.3809,,RC007
8932,精炼镍,2025-10-15,2025-10,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,HANWA CO LTD,Japan,Yokohama,75021000,19.7304,,99,HS750210 Ni≥99% 产品标准(口径#44),19.53,296982.97,15052,15204,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,8933,19.7304,,MC045
8933,精炼镍,2025-10-15,2025-10,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,58.9923,,99,HS750210 Ni≥99% 产品标准(口径#44),58.4,887955.05,15052,15204,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,8934,58.9923,,RC018
8999,硫酸镍,2025-10-21,2025-10,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhapu,28332400,3420,,22.2,化学计量(NiSO4·6H2O 22.2%),759.24,10303639,3013,13571,NICKEL SULFATE,,中间品矩阵(75章+720150等),9000,3420,,NC162
9000,硫酸镍,2025-10-21,2025-10,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhapu,28332400,3400,,22.2,化学计量(NiSO4·6H2O 22.2%),754.8,10243384,3013,13571,NICKEL SULFATE,,中间品矩阵(75章+720150等),9001,3400,,NC162
9025,硫酸镍,2025-10-25,2025-10,PT INDONESIA SERVICE PROVIDER,PT INDONESIA SERVICE PROVIDER,"IMIP(出口代理,Bahodopi)",Bahudopi,UMICORE SPECIALTY CHEMICALS SUBIC INC,Philippines,Subic Bay,28332400,20,,22.2,化学计量(NiSO4·6H2O 22.2%),4.44,66680,3334,15018,NICKEL SULFATE,,中间品矩阵(75章+720150等),9026,0,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,RC064
9026,硫酸镍,2025-10-25,2025-10,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhangjiagang,28332400,1560,,22.2,化学计量(NiSO4·6H2O 22.2%),346.32,4711325,3020,13604,NICKEL SULFATE,同日同额拆单(tradeId不同，非重复),中间品矩阵(75章+720150等),9027,1560,,NC162
9027,硫酸镍,2025-10-25,2025-10,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhangjiagang,28332400,1560,,22.2,化学计量(NiSO4·6H2O 22.2%),346.32,4711325,3020,13604,NICKEL SULFATE,同日同额拆单(tradeId不同，非重复),中间品矩阵(75章+720150等),9028,1560,,NC162
9028,硫酸镍,2025-10-25,2025-10,PT INDONESIA QINGMEI ENERGY MATERIALS,INDONESIA QINGMEI ENERGY MATERIALS,,Bahudopi,UMICORE SPECIALTY CHEMICALS SUBIC INC,Philippines,Subic Bay,28332400,20,,22.2,化学计量(NiSO4·6H2O 22.2%),4.44,66680,3334,15018,NICKEL SULFATE,全历史档并集补票【#65】,中间品矩阵(75章+720150等),9029,20,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,RC064
9029,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,C STEINWEG ASIA PTE LTD,Singapore,Singapore,75021000,124.1644,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),122.92,1813054.78,14602,14750,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9030,124.1644,,RC024
9030,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,KOREA NON FERROUS METALS CO,South Korea,Incheon,75021000,39.2046,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),38.81,572467.53,14602,14750,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9031,39.2046,,RC009
9031,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,SEAH CHANGWON INTEGRATED SPECIAL STEEL CORPORATION,South Korea,Busan (ex Pusan),75021000,98.0386,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),97.06,1442738.06,14716,14865,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9032,98.0386,,RC069
9032,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,300.2244,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),297.22,4325933.38,14409,14555,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9033,300.2244,,RC018
9033,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,372.1574,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),368.44,5362415.98,14409,14555,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9034,372.1574,,RC018
9034,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,HANSMET CO,South Korea,Incheon,75021000,19.6184,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),19.42,289856.96,14775,14924,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9035,19.6184,,RC007
9035,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,281.0478,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),278.24,4103874.03,14602,14750,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9036,281.0478,,RC018
9036,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,198.37,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),196.39,2896608.66,14602,14750,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9037,198.37,,RC018
9037,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,"C. Steinweg Logistics (Shanghai Waigaoqiao Bonded Logistics Zone) Co., Ltd.",China,Shanghai,75021000,500.2652,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),495.26,7208321.27,14409,14555,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9038,500.2652,,NC019
9038,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,SUZUKI SANGYO KABUSHIKI GAISHA,Japan,Yokohama,75021000,25.4672,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),25.21,371873.33,14602,14750,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9039,25.4672,,RC016
9039,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,"C. Steinweg Logistics (Shanghai Waigaoqiao Bonded Logistics Zone) Co., Ltd.",China,Shanghai,75021000,345.0882,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),341.64,5038995.15,14602,14750,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9040,345.0882,,NC019
9040,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,"C. Steinweg Logistics (Shanghai Waigaoqiao Bonded Logistics Zone) Co., Ltd.",China,Shanghai,75021000,288.3328,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),285.45,4210249.96,14602,14750,"NICKEL CATHODES NI: 99.990%,",新品目通道历史回补【#45】,新品目通道历史回补【#45】,9041,288.3328,,NC019
9041,精炼镍,2025-10-25,2025-10,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,WALSIN LIHWA CORP,"Taiwan, China",Kaohsiung,75021000,40.0756,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),39.67,573163.23,14302,14447,"NICKEL CATHODES NI: 99.990%,",新品目通道历史回补【#45】,新品目通道历史回补【#45】,9042,40.0756,,NC262
9097,精炼镍,2025-11-06,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,"C. Steinweg Logistics (Shanghai Waigaoqiao Bonded Logistics Zone) Co., Ltd.",China,Shanghai,75021000,300.167,,99,HS750210 Ni≥99% 产品标准(口径#44),297.17,4532821.87,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9098,300.167,,NC019
9098,精炼镍,2025-11-06,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,HONGKONG KINCO INTERNATIONAL DEVELOPMENT CO LIMITED,China,Huangpu,75021000,299.878,,99,HS750210 Ni≥99% 产品标准(口径#44),296.88,4528457.68,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9099,299.878,,RC040
9099,精炼镍,2025-11-06,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,TOYOTA TSUSHO MATERIAL INCORPORATED,Japan,Chuo-ku/Tokyo,75021000,40,,99,HS750210 Ni≥99% 产品标准(口径#44),39.6,613200,15330,15485,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9100,40,,RC066
9127,硫酸镍,2025-11-11,2025-11,PT INDONESIA SERVICE PROVIDER,PT INDONESIA SERVICE PROVIDER,"IMIP(出口代理,Bahodopi)",Bahudopi,BH MINING AND PETROLEUM PTE LTD,China,Wuhan,28332400,1800,,22.2,化学计量(NiSO4·6H2O 22.2%),399.6,5667426,3149,14183,NICKEL SULFATE,,中间品矩阵(75章+720150等),9128,0,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,RC070
9128,硫酸镍,2025-11-11,2025-11,PT INDONESIA QINGMEI ENERGY MATERIALS,INDONESIA QINGMEI ENERGY MATERIALS,,Bahudopi,BH MINING AND PETROLEUM PTE LTD,China,Wuhan,28332400,1800,,22.2,化学计量(NiSO4·6H2O 22.2%),399.6,5667426,3149,14183,NICKEL SULFATE,全历史档并集补票【#65】,中间品矩阵(75章+720150等),9129,1800,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,RC070
9137,硫酸镍,2025-11-12,2025-11,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhapu,28332400,1740,,22.2,化学计量(NiSO4·6H2O 22.2%),386.28,5347664,3073,13844,NICKEL SULFATE,,中间品矩阵(75章+720150等),9138,1740,,NC162
9138,硫酸镍,2025-11-12,2025-11,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhapu,28332400,1760,,22.2,化学计量(NiSO4·6H2O 22.2%),390.72,5409131,3073,13844,NICKEL SULFATE,,中间品矩阵(75章+720150等),9139,1760,,NC162
9147,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,TAE EU WAREHOUSING KOREA CO LTD,South Korea,Busan (ex Pusan),75021000,12.0392,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),11.92,173042.55,14373,14518,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9148,12.0392,,RC004
9148,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,SEAH CHANGWON INTEGRATED SPECIAL STEEL CORPORATION,South Korea,Incheon,75021000,314.884,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),311.74,4566762.48,14503,14649,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9149,314.884,,RC069
9149,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,270.3654,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),267.66,3941868.05,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9150,270.3654,,RC018
9150,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,SUZUKI SANGYO KABUSHIKI GAISHA,Japan,Yokohama,75021000,25.4734,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),25.22,371396.57,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9151,25.4734,,RC016
9151,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,STEINWEG SHARAF INDIA PRIVATE LIMITED,India,Mundra,75021000,14.9716,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),14.82,216031.35,14429,14575,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9152,14.9716,,NC228
9152,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,TAE EU WAREHOUSING KOREA CO LTD,South Korea,Busan (ex Pusan),75021000,5.962,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),5.9,85693.38,14373,14518,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9153,5.962,,RC004
9153,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,HENRY BATH SINGAPORE PTE LTD,Singapore,Singapore,75021000,810.6116,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),802.51,11818538.79,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9154,810.6116,,RC036
9154,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,SUZUKI SANGYO KABUSHIKI GAISHA,Japan,Yokohama,75021000,25.4728,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),25.22,367557.48,14429,14575,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9155,25.4728,,RC016
9155,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,TAE EU WAREHOUSING KOREA CO LTD,South Korea,Busan (ex Pusan),75021000,12.0172,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),11.9,176349.41,14675,14823,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9156,12.0172,,RC004
9156,精炼镍,2025-11-14,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,C STEINWEG ASIA PTE LTD,Singapore,Singapore,75021000,102.0001,,99,HS750210 Ni≥99% 产品标准(口径#44),100.98,1540303.51,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9157,102.0001,,RC024
9157,精炼镍,2025-11-14,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,PGS EAST ASIA PTE LTD,Singapore,Singapore,75021000,71.9631,,99,HS750210 Ni≥99% 产品标准(口径#44),71.24,1086714.77,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9158,71.9631,,RC033
9158,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,C STEINWEG ASIA PTE LTD,Singapore,Singapore,75021000,501.2778,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),496.27,7308520.04,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9159,501.2778,,RC024
9159,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,KOREA NON FERROUS METALS CO,South Korea,Incheon,75021000,78.4626,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),77.68,1143967.45,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9160,78.4626,,RC009
9160,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,C STEINWEG ASIA PTE LTD,Singapore,Singapore,75021000,124.686,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),123.44,1817894.45,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9161,124.686,,RC024
9161,精炼镍,2025-11-14,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,ANGLO AMERICAN AGENCIES,Singapore,Singapore,75021000,198.2448,,99,HS750210 Ni≥99% 产品标准(口径#44),196.26,2993694.72,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9162,198.2448,,NC007
9162,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,C STEINWEG ASIA PTE LTD,Singapore,Singapore,75021000,500.2428,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),495.24,7293429.97,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9163,500.2428,,RC024
9163,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,228.1032,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),225.82,3325694.47,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9164,228.1032,,RC018
9164,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,TAE EU WAREHOUSING KOREA CO LTD,South Korea,Busan (ex Pusan),75021000,18.0526,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),17.87,257412.02,14259,14403,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9165,18.0526,,RC004
9165,精炼镍,2025-11-14,2025-11,PT ETERNAL NICKEL INDUSTRY,PT ETERNAL NICKEL INDUSTRY,IWIP(Weda Bay),Weda,ACCESS WORLD LOGISTICS SINGAPORE PTE LTD,Singapore,Singapore,75021000,126.1738,99.99,99,HS750210 Ni≥99% 产品标准(口径#44),124.91,1839586.25,14580,14727,NICKEL CATHODES NI: 99.990%,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9166,126.1738,,RC018
9166,精炼镍,2025-11-14,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,TRAXYS EUROPE S A,Singapore,Singapore,75021000,300.2274,,99,HS750210 Ni≥99% 产品标准(口径#44),297.23,4533733.97,15101,15254,ELECTROLYTIC NICKEL,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9167,300.2274,,RC052
9183,精炼镍,2025-11-15,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,"China Ordins Group Co., Ltd.",China,Huangpu,75021000,456.1297,,99,HS750210 Ni≥99% 产品标准(口径#44),451.57,6888014.6,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9184,456.1297,,RC039
9184,精炼镍,2025-11-15,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,TOYOTA TSUSHO MATERIAL INCORPORATED,Japan,Osaka,75021000,40,,99,HS750210 Ni≥99% 产品标准(口径#44),39.6,613200,15330,15485,ELECTROLYTIC NICKEL,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9185,40,,RC066
9199,硫酸镍,2025-11-18,2025-11,PT INDONESIA SERVICE PROVIDER,PT INDONESIA SERVICE PROVIDER,"IMIP(出口代理,Bahodopi)",Bahudopi,BH MINING AND PETROLEUM PTE LTD,China,Wuhan,28332400,860,,22.2,化学计量(NiSO4·6H2O 22.2%),190.92,2693236.2,3132,14107,NICKEL SULFATE,,中间品矩阵(75章+720150等),9200,0,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,RC070
9200,硫酸镍,2025-11-18,2025-11,PT INDONESIA QINGMEI ENERGY MATERIALS,INDONESIA QINGMEI ENERGY MATERIALS,,Bahudopi,BH MINING AND PETROLEUM PTE LTD,China,Wuhan,28332400,860,,22.2,化学计量(NiSO4·6H2O 22.2%),190.92,2693236.2,3132,14107,NICKEL SULFATE,全历史档并集补票【#65】,中间品矩阵(75章+720150等),9201,860,跨抬头同票特征候选；参考合计仅保留IQEM行，原记录保留,RC070
9214,精炼镍,2025-11-20,2025-11,PT CNGR DING XING NEW ENERGY,PT CNGR DING XING NEW ENERGY,IMIP(Morowali),Bahudopi,"China Ordins Group Co., Ltd.",China,Huangpu,75021000,551.7434,,99,HS750210 Ni≥99% 产品标准(口径#44),546.23,8331877.08,15101,15254,NICKEL CATHODES,新品目通道历史回补【#45】,新品目通道历史回补【#45】,9215,551.7434,,RC039
9220,硫酸镍,2025-11-21,2025-11,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhapu,28332400,3800,,22.2,化学计量(NiSO4·6H2O 22.2%),843.6,11642136,3064,13801,NICKEL SULFATE,同日同额拆单(tradeId不同，非重复),中间品矩阵(75章+720150等),9221,3800,,NC162
9221,硫酸镍,2025-11-21,2025-11,PT HALMAHERA PERSADA LYGEND,PT HALMAHERA PERSADA LYGEND,Obi(Harita),Obi Island,"Ningbo Lygend Wisdom Co., Ltd.",China,Zhapu,28332400,3800,,22.2,化学计量(NiSO4·6H2O 22.2%),843.6,11642136,3064,13801,NICKEL SULFATE,同日同额拆单(tradeId不同，非重复),中间品矩阵(75章+720150等),9222,3800,,NC162
